基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费
002322,银华汇利灵活配置混合C,YHHLLHPZHHC,混合型,5.5666,0.2517,2.3121,2.1154,4.3222,8.4411,15.0181,22.5384,,,1,2020-08-14,1.5930,0.1257,1,0.00%,100,0,,
004361,上投摩根安通回报混合A,STMGATHBHHA,混合型,4.5975,-0.2771,0.2110,2.1064,1.6868,12.4089,15.5141,19.3907,,,1,2020-08-14,1.1876,0.7294,1,0.10%,100,1,1.00%,0.10%
004205,东方支柱产业灵活配置混合,DFZZCYLHPZHH,混合型,1.6250,-1.1606,-2.9697,2.1046,1.8059,9.1789,-8.7229,-21.2571,,,1,2020-08-14,0.8005,1.0860,1,0.15%,100,1,1.50%,0.15%
003198,光大保德信安诚债券C,GDBDXACZQC,债券型,3.4756,-0.3651,-0.4171,2.0841,1.2544,7.2317,13.3852,19.6885,,,1,2020-08-14,1.1462,0.2449,1,0.00%,100,0,,
005907,招商丰茂灵活混合发起式C,ZSFMLHHHFQSC,混合型,3.8912,0.16,1.1855,2.0839,3.7381,5.9327,12.67,,,,1,2020-08-14,1.1267,0.0711,1,0.00%,100,0,,
006498,中科沃土沃盛纯债A,ZKWTWSCZA,债券型,-2.3184,0.0102,0.2667,2.0781,-2.7266,,,,,,1,2020-08-14,0.9775,-0.0102,1,0.08%,100,1,0.80%,0.08%
002227,长城新优选混合A,CCXYXHHA,混合型,4.2698,-0.3037,0.6221,2.0577,2.9520,7.3302,17.0336,26.1894,,,1,2020-08-14,1.1160,0.1256,1,0.08%,100,1,0.80%,0.08%
004680,前海开源裕瑞混合A,QHKYYRHHA,混合型,8.2285,-0.3251,-1.1656,2.0572,5.3392,19.5480,21.8136,,,,1,2020-08-14,1.1956,0.1172,1,0.15%,100,1,1.50%,0.15%
009130,鹏扬景恒六个月持有混合A,PYJHLGYCYHHA,混合型,,0,0.8102,2.0504,,,,,,,3,2020-08-14,1.0203,0.2555,1,0.10%,100,1,1.00%,0.10%
005317,万家瑞舜灵活配置混合A,WJRSLHPZHHA,混合型,3.3037,0.3444,0.2899,2.0466,3.3423,5.8323,14.9906,,,,1,2020-08-14,1.1069,0.4355,1,0.06%,100,1,0.60%,0.06%
519024,海富通稳健添利债券A,HFTWJTLZQA,债券型,3.5362,0.2389,0.6395,2.0260,2.6080,4.0496,6.6046,12.2555,18.6753,,1,2020-08-14,1.2590,0.0795,0,0.08%,1000,1,0.80%,0.08%
005318,万家瑞舜灵活配置混合C,WJRSLHPZHHC,混合型,3.1867,0.3464,0.2901,2.0082,3.2464,5.6377,11.7390,,,,1,2020-08-14,1.0718,0.4404,1,0.00%,100,0,,
004182,建信瑞福添利混合A,JXRFTLHHA,混合型,2.4043,-0.0504,-0.3614,2.0043,0.9665,4.7056,6.6982,-1.7134,,,1,2020-08-14,0.9924,0.2323,1,0.10%,100,1,1.00%,0.10%
002426,华安全球美元票息债人民币A,HAQQMYPXZRMBA,QDII,1.0265,0.0847,0.4252,1.9862,0.2547,2.0743,10.0652,9.3519,,,1,2020-08-13,1.1810,-0.2534,1,0.08%,100,1,0.80%,0.08%
